gene_name	organ	cor	pval	adj.pval
Grin2c	MAT	-0.03535207572727522	0.8135032277430915	1
Grin2c	Pancreas	-0.13856874729471427	0.3814870335044882	1
Grin2c	SCAT	0.18685181194596878	0.22456286172950637	1
Grin2c	Skin	-0.0060980810047969935	0.968662424238825	1
Grin2c	Small_Intestine	-0.08242072088021896	0.5693348645177807	1
Grin2c	Spleen	-0.005782540750078488	0.9665785846271973	1
Hyal1	BAT	-0.14638505176295297	0.440181402225191	1
Hyal1	Bone	-0.34814113919924966	0.016484149071462277	0.26374638514339643
Hyal1	Brain	0.13712492649775526	0.33729013410409237	1
Hyal1	GAT	-0.003271496584735853	0.9853497205884493	1
Hyal1	Heart	0.07623638828370848	0.6026196637710484	1
Hyal1	Kidney	0.08766565644181666	0.5491910077166177	1
Hyal1	Limb_Muscle	0.26231720867671876	0.07821390890415181	1
Hyal1	Liver	-0.18485185617435893	0.19874053222189517	1
Hyal1	Lung	-0.07386354318406294	0.5955508247244259	1
Hyal1	Marrow	0.035171617375821	0.8025680887239315	1
Hyal1	MAT	0.12784750214086185	0.39177712456240876	1
Hyal1	Pancreas	-0.1771064568183589	0.26184515703480427	1
Hyal1	SCAT	0.18034773227898737	0.2414026193329564	1
Hyal1	Skin	-0.08399341373106131	0.5877707637397291	1
Hyal1	Small_Intestine	-0.25420712398751855	0.07484005007428446	1
Hyal1	Spleen	-0.0489050254452056	0.7229109304318917	1
Kcnj14	BAT	0.18267541463265868	0.33394302202973336	1
Kcnj14	Bone	0.43348550150197335	0.0023360210721774894	0.03737633715483983
Kcnj14	Brain	0.28523613716207696	0.042472949364741726	0.6795671898358676
Kcnj14	GAT	0.062334653500590836	0.7261766857241747	1
Kcnj14	Heart	0.3638341354543647	0.010174789969629361	0.16279663951406978
Kcnj14	Kidney	0.10818773921833394	0.4593364974686398	1
Kcnj14	Limb_Muscle	0.07761894934844407	0.6081443085431326	1
Kcnj14	Liver	-0.14835811773670807	0.3038460554550755	1
Kcnj14	Lung	0.023332050633450757	0.8670036028123687	1
Kcnj14	Marrow	-0.01617714874223017	0.9084684306509307	1
Kcnj14	MAT	0.15019266354643396	0.31361150940453575	1
Kcnj14	Pancreas	0.07258393891720442	0.6478111339711292	1
Kcnj14	SCAT	0.13633972821864646	0.3775222596163018	1
Kcnj14	Skin	0.19793228943887203	0.19777278422745972	1
Kcnj14	Small_Intestine	-0.09918448786424923	0.49315837325187706	1
Kcnj14	Spleen	-0.07717757286159688	0.5754425559663339	1
Kif26b	BAT	0.11999845486024031	0.5276355563324597	1
Kif26b	Bone	0.38789545373494716	0.007058989117391927	0.11294382587827083
Kif26b	Brain	0.3122126921043497	0.025717641158097784	0.41148225852956455
Kif26b	GAT	-0.17207492784294326	0.33049626625568007	1
Kif26b	Heart	-0.18857165126228526	0.1944239089813803	1
Kif26b	Kidney	0.027985987466814945	0.8486180767445428	1
Kif26b	Limb_Muscle	0.22823686898956105	0.12711145715954592	1
Kif26b	Liver	-0.005383594694044755	0.9704011556022047	1
Kif26b	Lung	-0.29757828595353675	0.028863301188984204	0.46181281902374727
Kif26b	Marrow	0.047435318910204124	0.7358985171053385	1
Kif26b	MAT	-0.10031870828902643	0.5022673265926033	1
Kif26b	Pancreas	0.21885160836462192	0.16378188559104168	1
Kif26b	SCAT	-0.0096104729694033	0.950630665663452	1
Kif26b	Skin	-0.10620158464635159	0.4926338886832081	1
Kif26b	Small_Intestine	0.05866498183519213	0.6857121360388464	1
Kif26b	Spleen	0.23993140535464208	0.07766784107831368	1
Klhl34	BAT	0.37382457233912036	0.04185402939981751	0.6696644703970802
Klhl34	Bone	0.34405766349086797	0.017883387956055204	0.28613420729688327
Klhl34	Brain	-0.0055648274528707015	0.9690850300151946	1
Klhl34	GAT	-0.25453490182998034	0.1463022947910641	1
Klhl34	Heart	0.5377320455306149	6.762011203032728e-5	0.0010819217924852365
Klhl34	Kidney	0.09439083274986973	0.5188484232206789	1
Klhl34	Limb_Muscle	-0.2708736356503254	0.0686369636377207	1
Klhl34	Liver	0.1153322819997549	0.42512462731343137	1
Klhl34	Lung	0.11510485107479633	0.4072104767328285	1
Klhl34	Marrow	0.15352924836078893	0.2723876523100109	1
Klhl34	MAT	0.07747442271335198	0.6047271193115409	1
Klhl34	Pancreas	-0.10893378155933325	0.4922628113172278	1
Klhl34	SCAT	-0.09826042664843788	0.5257150391727549	1
Klhl34	Skin	0.11478616642159847	0.45812169416287907	1
Klhl34	Small_Intestine	0.11288527476825437	0.4350790458991609	1
Klhl34	Spleen	0.1110741331149133	0.41947645048282756	1
Lbhd1	BAT	-0.1153384064858324	0.5439025859970421	1
Lbhd1	Bone	0.1417515610085946	0.3418875140256241	1
Lbhd1	Brain	-0.20019683834283894	0.15896736684357154	1
Lbhd1	GAT	-0.1294610303136301	0.4655584517169896	1
Lbhd1	Heart	-0.010967606879779724	0.9403789959161382	1
Lbhd1	Kidney	0.006205232611050227	0.9662470490450674	1
Lbhd1	Limb_Muscle	-0.1345903832479166	0.37250993513312813	1
Lbhd1	Liver	-0.3623241801727446	0.009717219030319295	0.15547550448510872
Lbhd1	Lung	0.08871737966617299	0.5235113225750603	1
Lbhd1	Marrow	-0.08640148632310805	0.5384454548507163	1
Lbhd1	MAT	-0.04635605431683904	0.7570097815000204	1
Lbhd1	Pancreas	-0.13142238141007598	0.4067548000535439	1
Lbhd1	SCAT	0.07513440907400072	0.6278723354423754	1
Lbhd1	Skin	-0.18306080695573687	0.23427696012059282	1
Lbhd1	Small_Intestine	-0.03573799563943936	0.805378179965506	1
Lbhd1	Spleen	0.10723689687389476	0.435818183336687	1
Lncpint	BAT	0.0828964063059835	0.6631993472311457	1
Lncpint	Bone	0.3279892455839883	0.0244048923107968	0.3904782769727488
Lncpint	Brain	0.12703012627707275	0.37438334035211884	1
Lncpint	GAT	0.5071479299069431	0.002204859903002923	0.035277758448046766
Lncpint	Heart	0.09820847278678946	0.5020051794138847	1
Lncpint	Kidney	0.4423937804374741	0.0014586150399289652	0.023337840638863443
Lncpint	Limb_Muscle	0.25716509761256323	0.08446835142574767	1
Lncpint	Liver	0.3474568348719732	0.013424202051985943	0.2147872328317751
Lncpint	Lung	0.30074453761101777	0.027123641334079848	0.43397826134527756
Lncpint	Marrow	0.07442635906986017	0.5963563672540948	1
Lncpint	MAT	-0.14712115698687925	0.3237232514047538	1
Lncpint	Pancreas	-0.18876578704448066	0.23121972609190314	1
Lncpint	SCAT	0.10767722938155208	0.486607511923849	1
Lncpint	Skin	0.15408111784704775	0.317981355933197	1
Lncpint	Small_Intestine	0.15207084565279888	0.2917673660863023	1
Lncpint	Spleen	0.16498581877567747	0.22869259115936802	1
Muc4	BAT	0.07099671754060144	0.7092879366527691	1
Muc4	Bone	0.36598128515296324	0.011408619393867541	0.18253791030188066
Muc4	Brain	0.1510545525375703	0.29001532800712926	1
Muc4	GAT	-0.1258274460618515	0.47827707458871416	1
Muc4	Heart	0.21457247714236366	0.13872958055966353	1
Muc4	Kidney	0.2951431736087794	0.039515440511315045	0.6322470481810407
Muc4	Limb_Muscle	0.2207385849120886	0.1404349097361479	1
Muc4	Liver	-0.0316688278567872	0.827177276099725	1
Muc4	Lung	-0.02611268909958081	0.8513233291079455	1
Muc4	Marrow	-0.14419305458090764	0.30296053191623645	1
Muc4	MAT	0.07300041934238866	0.6258042921122404	1
Muc4	Pancreas	-0.10150176547777533	0.5224260998367869	1
Muc4	SCAT	-0.09420290686036749	0.5430300204494993	1
Muc4	Skin	-0.10475678304494962	0.4985714432835313	1
Muc4	Small_Intestine	-0.25865321239698325	0.06972444974455419	1
Muc4	Spleen	0.23622463118868345	0.08250782571966647	1
Myh7	BAT	0.31544026276772014	0.08951064406702465	1
Myh7	Bone	0.2617169631190499	0.07556095921428861	1
Myh7	Brain	-0.018115481448022983	0.8995946261414929	1
Myh7	GAT	0.07804964687803603	0.6608417633545599	1
Myh7	Heart	0.3421904487549921	0.01609976108582152	0.25759617737314433
Myh7	Kidney	0.08150761482870904	0.5776968534762643	1
Myh7	Limb_Muscle	-0.08385285699842944	0.5795489923688868	1
Myh7	Liver	-0.020453151533489335	0.8878839294048021	1
Myh7	Lung	-0.05804159080976406	0.6767598875512444	1
Myh7	Marrow	-0.16511312170878617	0.23740059077370596	1
Myh7	MAT	-0.03656286936147193	0.8072353228480601	1
Myh7	Pancreas	-0.00587194460571132	0.970559639831442	1
Myh7	SCAT	-0.06528524073702262	0.6737287268360523	1
Myh7	Skin	0.1345075115417293	0.38402627859929017	1
Myh7	Small_Intestine	0.0588430392469352	0.6848078252920355	1
Myh7	Spleen	0.1436613733398618	0.2953811835135524	1
Nid2	BAT	0.19614219810922423	0.29889802086567074	1
Nid2	Bone	-0.15484815204539823	0.29867246237776673	1
Nid2	Brain	0.12223776629828369	0.3928159591058864	1
Nid2	GAT	-0.08421551978429634	0.6358338507043575	1
Nid2	Heart	-0.4654393920615081	7.519057586525626e-4	0.012030492138441002
Nid2	Kidney	-0.3308862028772864	0.020219652446899782	0.3235144391503965
Nid2	Limb_Muscle	-0.0644875874134165	0.6702660107578761	1
Nid2	Liver	-0.4282027565661184	0.0019209751925421473	0.030735603080674356
Nid2	Lung	-0.24272034801982606	0.07698765660302458	1
Nid2	Marrow	-0.08063100700881781	0.5660076129727121	1
Nid2	MAT	0.46713999447996885	9.318547135390985e-4	0.014909675416625577
Nid2	Pancreas	0.5968878417593807	3.014640145875792e-5	4.823424233401267e-4
Nid2	SCAT	-0.05068714528857531	0.7438559296497552	1
Nid2	Skin	-0.037938205639235494	0.806846041454438	1
Nid2	Small_Intestine	0.08754046803071126	0.5455042745955984	1
Nid2	Spleen	0.15187220929669107	0.2683458548079975	1
Nlrc3	BAT	0.12107076171399048	0.5239259026450132	1
Nlrc3	Bone	0.37353732143189877	0.009702731400204612	0.1552437024032738
Nlrc3	Brain	0.05417985244582691	0.705722667902934	1
Nlrc3	GAT	0.17369570215060318	0.3258919597816703	1
Nlrc3	Heart	0.1454493309623692	0.3186784933306659	1
Nlrc3	Kidney	0.11738511910895574	0.42182088637514215	1
Nlrc3	Limb_Muscle	0.00773408812545871	0.9593157486675719	1
Nlrc3	Liver	0.24573742920884434	0.08540279405937447	1
Nlrc3	Lung	-0.006275180093585489	0.9640798943219289	1
Nlrc3	Marrow	0.038890237930274255	0.7821804963331962	1
Nlrc3	MAT	-0.201922794138709	0.17348066930495581	1
Nlrc3	Pancreas	0.22636268930981684	0.14943967072863318	1
Nlrc3	SCAT	-0.13341447420537428	0.38793762222274897	1
Nlrc3	Skin	0.06313277209531638	0.6839153369012834	1
Nlrc3	Small_Intestine	0.06113399892251949	0.673211991164811	1
Nlrc3	Spleen	-0.12708691415953752	0.3551687545430853	1
Nr4a3	BAT	-0.18426120376067623	0.32969121721555994	1
Nr4a3	Bone	0.3763376367388038	0.009128854129786262	0.1460616660765802
Nr4a3	Brain	0.04418340241833026	0.7581884384948001	1
Nr4a3	GAT	0.1981264199811692	0.2613385496341739	1
Nr4a3	Heart	-0.19785530434003748	0.17296170626874827	1
Nr4a3	Kidney	0.28188010433852073	0.0497375342576162	0.7958005481218592
Nr4a3	Limb_Muscle	0.12138998790684395	0.42161220692147716	1
Nr4a3	Liver	0.048886688155250296	0.7360117386574907	1
Nr4a3	Lung	0.0476568468029647	0.7321966095099708	1
Nr4a3	Marrow	-0.09314377239848219	0.507092374013159	1
Nr4a3	MAT	-0.04886205933839002	0.7443062918003488	1
Nr4a3	Pancreas	-0.09274864639900261	0.5590845919178982	1
Nr4a3	SCAT	-0.07831433071323253	0.6133475782592076	1
Nr4a3	Skin	0.3794252191180322	0.0110807062011796	0.1772912992188736
Nr4a3	Small_Intestine	0.1240024692476278	0.39090869746082413	1
Nr4a3	Spleen	0.4576797785094121	4.4261367257833955e-4	0.007081818761253433
Pde11a	BAT	0.11921730287916611	0.5303459029338364	1
Pde11a	Bone	0.3460328245632432	0.01719451665661746	0.27511226650587933
Pde11a	Brain	0.1600996546779095	0.2617548795625209	1
Pde11a	GAT	-0.13486627496431602	0.4469746064936262	1
Pde11a	Heart	0.3594972365569697	0.011182011893500498	0.17891219029600797
Pde11a	Kidney	-0.1261671106421557	0.38768140966636055	1
Pde11a	Limb_Muscle	0.17967381547639766	0.23215604584403973	1
Pde11a	Liver	-0.05013746167610853	0.7295110493376482	1
Pde11a	Lung	-0.02878017172782061	0.8363345142971526	1
Pde11a	Marrow	-0.05864430167003873	0.6765936645163322	1
Pde11a	MAT	0.06488710323907244	0.6647807498707328	1
Pde11a	Pancreas	0.15755885324776855	0.3189952089642683	1
Pde11a	SCAT	-0.022851788091473237	0.8829449958574079	1
Pde11a	Skin	-0.19827396025891442	0.19698421061045834	1
Pde11a	Small_Intestine	0.06102544920894492	0.6737597538420613	1
Pde11a	Spleen	0.2040511871636671	0.1350978837319581	1
Per2	BAT	-0.3748975918736339	0.041223403798744	0.659574460779904
Per2	Bone	0.5251849817665315	1.5049336894200525e-4	0.002407893903072084
Per2	Brain	0.3054673131525675	0.02927330016956994	0.46837280271311904
Per2	GAT	0.3223501779402622	0.06298723910497785	1
Per2	Heart	0.05191865424952495	0.7231233473099349	1
Per2	Kidney	0.19961799077524128	0.16908837109957162	1
Per2	Limb_Muscle	0.40207375928886735	0.005607199756129494	0.08971519609807191
Per2	Liver	0.5621570870685244	2.153138691411808e-5	3.4450219062588926e-4
Per2	Lung	0.27634475298213673	0.04309662907795731	0.689546065247317
Per2	Marrow	-0.06685394614915129	0.6343371322014781	1
Per2	MAT	0.19665506559368	0.1852124906073132	1
Per2	Pancreas	0.2894541425042401	0.06298614731508352	1
Per2	SCAT	0.1887607525460909	0.21977790273167452	1
Per2	Skin	0.16790529690364017	0.2759547919908316	1
Per2	Small_Intestine	0.27104147198297424	0.056925114187766156	0.9108018270042585
Per2	Spleen	0.12571190565040044	0.36044069593553896	1
Per3	BAT	0.057373080741597145	0.7633072656236046	1
Per3	Bone	0.37850020165786474	0.00870593261324896	0.13929492181198336
Per3	Brain	0.15518591959288047	0.2768696905641519	1
Per3	GAT	0.09195029881543121	0.6050157988458575	1
Per3	Heart	0.06678760866983505	0.6484230842621435	1
Per3	Kidney	0.1927917601973562	0.1844445997177124	1
Per3	Limb_Muscle	0.1413555980001005	0.3487315658595115	1
Per3	Liver	0.5683126493881705	1.6682252922671106e-5	2.669160467627377e-4
Per3	Lung	0.20334228291155027	0.14028051379948245	1
Per3	Marrow	0.1634217837675044	0.24230706313591885	1
Per3	MAT	0.23244102308527764	0.11589360417238001	1
Per3	Pancreas	-0.06795282834959077	0.6689501418881345	1
Per3	SCAT	0.19603767707000105	0.20218593793292203	1
Per3	Skin	0.3057845560949242	0.0435298583371898	0.6964777333950368
Per3	Small_Intestine	0.3906238937094849	0.005037252062186032	0.08059603299497652
Per3	Spleen	0.07147506471288358	0.6040661297622096	1
Plet1os	BAT	0.24675109862552627	0.18867179641373016	1
Plet1os	Bone	0.3421569781134251	0.018568195785778695	0.2970911325724591
Plet1os	Brain	0.08895760955562505	0.5347525542538267	1
Plet1os	GAT	-0.05960440741335473	0.7377393995031323	1
Plet1os	Heart	0.39100680927457665	0.005470655310750043	0.0875304849720007
Plet1os	Kidney	-0.10904164482157913	0.45577915282972326	1
Plet1os	Limb_Muscle	-0.269929580115122	0.06964556862266703	1
Plet1os	Liver	-0.11631152616054798	0.4211774544355529	1
Plet1os	Lung	0.16443449181292652	0.23476395218961993	1
Plet1os	Marrow	-0.0508068609457764	0.7178803166427379	1
Plet1os	MAT	0.2929919042805533	0.045644796627221616	0.7303167460355459
Plet1os	Pancreas	0.06011334840599718	0.705308483443296	1
Plet1os	SCAT	-0.22813765269903596	0.13636898515897705	1
Plet1os	Skin	0.04886439976782516	0.7527716536912783	1
Plet1os	Small_Intestine	0.14259464130621655	0.32322440875830427	1
Plet1os	Spleen	0.1742082102096369	0.20335875525723535	1
Ptpre	BAT	0.21702196790884581	0.24933608358722342	1
Ptpre	Bone	0.2080881283287736	0.16044275871598662	1
Ptpre	Brain	-0.23691896590880746	0.09414621771906678	1
Ptpre	GAT	0.21702405078070242	0.21761993855026246	1
Ptpre	Heart	-0.1400604385070056	0.3371279436227721	1
Ptpre	Kidney	0.411097811262362	0.003342601860815215	0.05348162977304344
Ptpre	Limb_Muscle	-0.03885375198803171	0.7976701410982336	1
Ptpre	Liver	0.06644307428377741	0.6466309827030324	1
Ptpre	Lung	0.12753578275773028	0.3580830156541428	1
Ptpre	Marrow	0.13022802134542	0.3526644777439526	1
Ptpre	MAT	-0.2683751806409983	0.06815726602363353	1
Ptpre	Pancreas	-0.13785170116449896	0.3839796505664643	1
Ptpre	SCAT	0.045422191222028195	0.7696948887173973	1
Ptpre	Skin	0.07008121306834877	0.6512401958714455	1
Ptpre	Small_Intestine	0.12066642842178982	0.40387774505430574	1
Ptpre	Spleen	0.018280062262213875	0.894615933757028	1
Scn4b	BAT	-0.008082275973494332	0.9661893886553565	1
Scn4b	Bone	0.42996945222808725	0.0025579703911916087	0.04092752625906574
Scn4b	Brain	0.07418972092096868	0.6048771885839412	1
Scn4b	GAT	-0.10559227331073445	0.5522854237737763	1
Scn4b	Heart	0.7124647365480984	9.374391772595496e-9	1.4999026836152793e-7
Scn4b	Kidney	-0.08462259668749791	0.563193348291749	1
Scn4b	Limb_Muscle	0.14160135286447426	0.34788570612533165	1
Scn4b	Liver	0.059036478601616885	0.6838258889385294	1
Scn4b	Lung	0.13992609834837705	0.31289861794598733	1
Scn4b	Marrow	0.02143340004486282	0.8789233649217096	1
Scn4b	MAT	0.029647074213770438	0.8431855428248316	1
Scn4b	Pancreas	0.4558772058849229	0.0024130501625922625	0.0386088026014762
Scn4b	SCAT	-0.4469510008958263	0.0023536467753624947	0.037658348405799916
Scn4b	Skin	0.1992644497787098	0.19471071363354792	1
Scn4b	Small_Intestine	0.13507808485639633	0.34964195869840586	1
Scn4b	Spleen	0.005639285518219859	0.9674061052697851	1
Slc4a8	BAT	-0.09910753096682388	0.6023289782848482	1
Slc4a8	Bone	0.4040314688809751	0.004855199897505205	0.07768319836008328
Slc4a8	Brain	-0.22663458184344415	0.1097634985630321	1
Slc4a8	GAT	0.0018185204581878819	0.9918560764762567	1
Slc4a8	Heart	-0.07425493864317743	0.6121077017514858	1
Slc4a8	Kidney	-0.07423878531601605	0.6121853130633763	1
Slc4a8	Limb_Muscle	0.14896121350686087	0.3231396629823703	1
Slc4a8	Liver	0.2097342168197408	0.1437825229397668	1
Slc4a8	Lung	0.3868828186752931	0.0038532102586371414	0.06165136413819426
Slc4a8	Marrow	-0.011456179188133945	0.9351110297494095	1
Slc4a8	MAT	-0.33547862595182804	0.02115276907767787	0.3384443052428459
Slc4a8	Pancreas	0.2685657235498663	0.0854810863520013	1
Slc4a8	SCAT	-0.13167134489650642	0.39422344432691514	1
Slc4a8	Skin	0.26388822378615917	0.0834743520950413	1
Slc4a8	Small_Intestine	0.22179077646372075	0.12162689921224222	1
Slc4a8	Spleen	0.24612549352511273	0.07008414348826747	1
Sntb1	BAT	-0.07081802970907945	0.7099882287496667	1
Sntb1	Bone	0.508234572148435	2.6515689270474406e-4	0.004242510283275905
Sntb1	Brain	0.15693934323676179	0.27141133526889843	1
Sntb1	GAT	-0.2534627472223686	0.14806804933190149	1
Sntb1	Heart	-0.3139911927883839	0.028013720603286482	0.4482195296525837
Sntb1	Kidney	0.0409886607204118	0.7797604703638279	1
Sntb1	Limb_Muscle	-0.17636946990737054	0.24099852069602423	1
Sntb1	Liver	0.10231831318604104	0.47952960731454175	1
Sntb1	Lung	0.29548656179274757	0.030062968271841833	0.4810074923494693
Sntb1	Marrow	0.10990351188054878	0.43338739014541083	1
Sntb1	MAT	0.37116670376612343	0.010212566217730671	0.16340105948369074
Sntb1	Pancreas	0.0031792265317984168	0.9840577478821276	1
Sntb1	SCAT	-0.0062717093582140395	0.9677706226897549	1
Sntb1	Skin	0.2853403831189901	0.06045137186296637	0.9672219498074619
Sntb1	Small_Intestine	0.06487127070997005	0.6544570245698992	1
Sntb1	Spleen	0.13558610499346535	0.32364023283943966	1
Sv2c	BAT	0.025901846060320546	0.8919283960804989	1
Sv2c	Bone	0.29794528449347607	0.04194538770678004	0.6711262033084806
Sv2c	Brain	0.16560609182842292	0.24548541244947691	1
Sv2c	GAT	0.17943725452814488	0.30990280951267213	1
Sv2c	Heart	0.1484190447325706	0.30879030775344557	1
Sv2c	Kidney	0.13754304212735824	0.3459695942865154	1
Sv2c	Limb_Muscle	-0.10931451077291522	0.4695725767309342	1
Sv2c	Liver	0.41561576221953495	0.002685777392013248	0.04297243827221197
Sv2c	Lung	-0.10044393615641964	0.4698833107870952	1
Sv2c	Marrow	-0.07407153025419276	0.5981134588525387	1
Sv2c	MAT	0.06573809040721501	0.6606489380390039	1
Sv2c	Pancreas	-0.10336028449838092	0.5147985078726993	1
Sv2c	SCAT	-0.059850427463113684	0.6995558811414633	1
Sv2c	Skin	-0.07216937399378731	0.6415420322145124	1
Sv2c	Small_Intestine	0.18422355285803793	0.20029786794645127	1
Sv2c	Spleen	0.18301966244863122	0.1810716052525955	1
Tbx15	BAT	0.26896098718851846	0.15066046630275515	1
Tbx15	Bone	0.1646999649098548	0.26859789449944627	1
Tbx15	Brain	0.15805121011791326	0.2679873857341196	1
Tbx15	GAT	-0.03671829530539328	0.836663124346568	1
Tbx15	Heart	0.16296766528303863	0.2632153324030135	1
Tbx15	Kidney	0.13214293446840744	0.3654127864018827	1
Tbx15	Limb_Muscle	0.5428895246711748	9.695422115096982e-5	0.001551267538415517
Tbx15	Liver	0.07414262163976808	0.6088522293440364	1
Tbx15	Lung	0.006303481968865754	0.9639179970089147	1
Tbx15	Marrow	-0.027788842260457237	0.8434207335599514	1
Tbx15	MAT	0.02500179602519968	0.8675162718760608	1
Tbx15	Pancreas	0.17284545475411794	0.27368063021738626	1
Tbx15	SCAT	-0.28592752149907463	0.05990121852850567	0.9584194964560907
Tbx15	Skin	0.0910786433649693	0.5565462632592095	1
Tbx15	Small_Intestine	-0.015261018129156746	0.9162263488757865	1
Tbx15	Spleen	0.05157439240163981	0.7084417359972106	1
Trim67	BAT	0.11157158815387651	0.5572214508869824	1
Trim67	Bone	0.4177891430414386	0.003477629837526304	0.05564207740042086
Trim67	Brain	0.014239198940983178	0.9210015346545737	1
Trim67	GAT	-0.2044664882533197	0.24607140304530883	1
Trim67	Heart	0.22433320283901154	0.12123310706775757	1
Trim67	Kidney	0.07201952338347911	0.6228878541087177	1
Trim67	Limb_Muscle	0.16026103927456858	0.287362465216798	1
Trim67	Liver	-0.10152391862851953	0.48296542138312915	1
Trim67	Lung	-0.07215583933927588	0.604106128812679	1
Trim67	Marrow	0.027479780427236377	0.8451406728869115	1
Trim67	MAT	0.16615143361090728	0.2643433011329189	1
Trim67	Pancreas	-0.019044303918154534	0.9047150451321855	1
Trim67	SCAT	0.04813851376800137	0.7563311721955004	1
Trim67	Skin	0.1042704709774373	0.5005782059173052	1
Trim67	Small_Intestine	0.30426737589540376	0.031689870630137125	0.507037930082194
Trim67	Spleen	0.1045237825817766	0.4475845134292411	1
Urah	BAT	-0.1080267402252694	0.5698908708631314	1
Urah	Bone	0.34596502904970294	0.017217783260558384	0.27548453216893415
Urah	Brain	-0.034351915721961626	0.8108648159722255	1
Urah	GAT	0.02973077196095767	0.8674400471786657	1
Urah	Heart	0.16961699701851687	0.2439648017054562	1
Urah	Kidney	0.21361378693202265	0.14054458486886676	1
Urah	Limb_Muscle	-0.11322306592188743	0.453738601999397	1
Urah	Liver	-0.076594926447319	0.5970227111278961	1
Urah	Lung	-0.10776929148449452	0.4379427246678579	1
Urah	Marrow	0.020183285527184996	0.8859368965243278	1
Urah	MAT	0.20013945727605095	0.17739067763117658	1
Urah	Pancreas	0.05318125662794179	0.7380101388453932	1
Urah	SCAT	-0.11120671594146223	0.47235068846836326	1
Urah	Skin	-0.12114471328053462	0.4334270038130962	1
Urah	Small_Intestine	-0.05293448604315778	0.7150425217226365	1
Urah	Spleen	-0.13980586410164758	0.30866665825336953	1
Wdr90	BAT	0.16170776610852655	0.39326352087020255	1
Wdr90	Bone	0.1408682071069386	0.3449349129449715	1
Wdr90	Brain	0.20009892733463136	0.1591755275987581	1
Wdr90	GAT	0.10618684248334563	0.5500370485210115	1
Wdr90	Heart	-0.07590003525598484	0.6042257463375901	1
Wdr90	Kidney	0.003235503318402207	0.982396993873095	1
Wdr90	Limb_Muscle	0.17165696730070878	0.25400089700559125	1
Wdr90	Liver	0.15176506590110392	0.2927501865612088	1
Wdr90	Lung	0.186080077826622	0.17791314890612656	1
Wdr90	Marrow	-0.01963937330895354	0.8889911542530492	1
Wdr90	MAT	-0.013386773984059226	0.9288373373346137	1
Wdr90	Pancreas	-0.1838743457976245	0.24375552530011596	1
Wdr90	SCAT	-0.1287681653514504	0.40482330828189483	1
Wdr90	Skin	0.01594459154596945	0.918180346775392	1
Wdr90	Small_Intestine	0.09847262577987781	0.49628196137289116	1
Wdr90	Spleen	-0.1529426700540466	0.26494704534945607	1
